poiid,nombre,direccion,telefono,correoelectronico,latitude,longitude,altitud,capacidad,capacidad_disc,fecha_ultima_actualizacion,libres,libres_discapacitados,nivelocupacion_naranja,nivelocupacion_rojo,smassa_sector_sare
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-05 17:27:03,245,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-05 17:27:03,41,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-05 17:27:03,360,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-05 17:27:03,67,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-05 17:27:03,82,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-05 17:27:03,22,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-05 17:27:03,320,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-05 17:27:03,58,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-05 17:27:03,36,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-05 17:27:03,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-05 17:27:03,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-05 17:27:04,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-05 17:27:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-05 17:29:03,243,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-05 17:29:03,245,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-05 17:29:03,41,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-05 17:29:03,360,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-05 17:29:03,67,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-05 17:29:03,82,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-05 17:29:03,50,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-05 17:29:03,320,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-05 17:29:03,58,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-05 17:29:03,36,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-05 17:29:03,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-05 17:29:03,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-05 17:29:03,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-05 17:29:03,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-05 17:31:03,243,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-05 17:31:03,245,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-05 17:31:03,41,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-05 17:31:04,360,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-05 17:31:04,67,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-05 17:31:04,82,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-05 17:31:04,50,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-05 17:31:04,320,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-05 17:31:04,58,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-05 17:31:04,36,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-05 17:31:04,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-05 17:31:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-05 17:31:04,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-05 17:31:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-05 17:33:02,243,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-05 17:33:03,245,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-05 17:33:03,41,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-05 17:33:03,360,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-05 17:33:03,67,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-05 17:33:03,82,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-05 17:33:03,50,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-05 17:33:03,320,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-05 17:33:03,58,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-05 17:33:03,36,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-05 17:33:03,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-05 17:33:03,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-05 17:33:03,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-05 17:33:03,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-05 17:35:03,259,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-05 17:35:03,245,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-05 17:35:03,41,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-05 17:35:03,360,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-05 17:35:03,67,0,23,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-05 17:43:04,50,0,27,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-05 17:35:03,82,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-05 17:35:03,50,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-05 17:35:03,320,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-05 17:35:03,58,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-05 17:35:03,36,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-05 17:35:03,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-05 17:35:03,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-05 17:35:03,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-05 17:35:03,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-05 17:37:03,259,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-05 17:37:03,245,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-05 17:37:03,41,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-05 17:37:03,360,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-05 17:37:03,67,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-05 17:37:03,82,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-05 17:37:03,50,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-05 17:37:03,320,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-05 17:37:03,58,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-05 17:37:03,36,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-05 17:37:03,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-05 17:37:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-05 17:37:04,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-05 17:37:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-05 17:39:03,259,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-05 17:39:03,245,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-05 17:39:03,41,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-05 17:39:03,349,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-05 17:39:03,67,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-05 17:39:04,82,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-05 17:39:04,50,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-05 17:39:04,320,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-05 17:39:04,58,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-05 17:39:04,36,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-05 17:39:04,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-05 17:39:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-05 17:39:04,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-05 17:39:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-05 17:41:04,259,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-05 17:41:04,245,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-05 17:41:04,41,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-05 17:41:04,349,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-05 17:41:04,67,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-05 17:41:04,82,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-05 17:41:04,50,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-05 17:41:04,320,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-05 17:41:04,58,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-05 17:41:05,36,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-05 17:41:05,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-05 17:41:05,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-05 17:41:05,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-05 17:41:05,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-05 17:43:03,259,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-05 17:43:03,245,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-05 17:43:03,41,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-05 17:43:03,349,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-05 17:43:03,67,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-05 17:43:03,82,0,12,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-05 17:43:04,320,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-05 17:43:04,58,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-05 17:43:04,36,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-05 17:43:04,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-05 17:43:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-05 17:43:04,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-05 17:43:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-05 17:45:03,259,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-05 17:45:03,245,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-05 17:45:03,41,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-05 17:45:03,349,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-05 17:45:03,67,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-05 17:45:03,82,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-05 17:45:03,50,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-05 17:45:04,320,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-05 17:45:04,58,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-05 17:45:04,19,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-05 17:45:04,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-05 17:45:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-05 17:45:04,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-05 17:45:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-05 17:47:03,259,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-05 17:47:03,245,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-05 17:47:03,41,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-05 17:47:03,349,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-05 17:47:03,67,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-05 17:47:03,82,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-05 17:47:03,50,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-05 17:47:03,320,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-05 17:47:03,58,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-05 17:47:03,21,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-05 17:47:04,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-05 17:47:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-05 17:47:04,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-05 17:47:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-05 17:49:03,259,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-05 17:49:03,245,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-05 17:49:03,41,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-05 17:49:03,349,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-05 17:49:03,62,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-05 17:49:03,82,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-05 17:49:03,50,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-05 17:49:03,320,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-05 17:49:03,58,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-05 17:49:03,21,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-05 17:49:03,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-05 17:49:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-05 17:49:04,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-05 17:49:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-05 17:51:03,259,0,17,5,0
